FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time
129297;65071,58203;88927,51563;1288,8204349999999;3836,6110840000006;1,487382;14689,865230000001;7978,604004000001;662,884827;19,364025;CF;C12;SC3;HSC;24h
144728;66136,63281;141332,7344;5824,945801;4353,159668;-26,522095;3260,338623;486,84423799999996;73,174873;19,64871;CF;D12;SC3;HSC;24h
141551;57977,99219;72963,66406;182,107956;7169,41748;-54,32735400000001;13220,50977;8059,320312999999;-6,781877000000001;19,941658;CF;D11;SC3;HSC;24h
174403;98637,91406;130003,9375;3030,2504879999997;4570,698242;-22,574766;573,4506230000001;15050,923830000002;452,575348;20,23538;CF;D10;SC3;ST-HSC;24h
137626;74095,35156;75385,3125;30,671227000000002;6402,557129;-25,549189000000002;194,081512;14191,00586;286,783325;20,666605;CF;D9;SC3;ST-HSC;24h
140197;76457,5;85431,29688;4947,373047;2186,5153809999997;-31,068499;933,618042;10695,02441;3590,5283200000003;21,030951;CF;D8;SC3;MPP;24h
150592;89484,4375;111075,7969;6527,532227000001;4412,87793;-25,205996;228,91334500000002;12427,612309999999;4625,067871;21,345978;CF;D7;SC3;MPP;24h
131647;71295,28125;86107,21094;1164,199951;6323,591797;-42,696011;14831,34863;1218,745361;11,226547;21,569723;CF;D6;SC2;HSC;24h
144573;91511,00781;130206,2344;5489,893555;6238,948242;-24,956762;12292,30371;1439,939331;144,855576;22,007919;CF;D5;SC2;HSC;24h
143725;101322,5547;117701,7188;-247,501846;2942,692627;14,111591;1228,7807619999999;38532,52734;346,670258;22,252064;CF;D4;SC2;ST-HSC;24h
142188;72779,21094;92302,35156;2068,256836;3835,051025;-19,216576;471,861603;15908,013669999998;378,667877;22,582325;CF;D3;SC2;ST-HSC;24h
153685;93117,50781;93021,11719;2503,573975;3522,3320310000004;-24,081820999999998;2311,0263670000004;19773,61328;5136,894043;22,834734;CF;D2;SC2;MPP;24h
149515;80329,76563;101421,3281;594,7813110000001;2290,7185059999997;-30,67622;967,7915039999999;80156,45313;1262,85437;23,155441;CF;D1;SC2;MPP;24h
153735;95877,11719;100947,7031;4002,942139;3653,9104;-26,619543;501,791534;17429,36914;2454,74292;23,461298;CF;E1;SC2;MPP;24h
135642;91916,79688;116978,1953;2441,8278809999997;2131,254639;-27,623198;-607,799438;58079,38672;2599,6323239999997;23,737463;CF;E2;SC2;MPP;24h
132807;69240,15625;116003,5859;5632,23584;5432,480957;24,041576;-824,475586;5018,905761999999;137,073288;23,966245999999998;CF;E3;SC2;ST-HSC;24h
146020;94011,19531;141470,7813;3057,5073239999997;1840,0614010000002;-28,661678000000002;1333,8188480000001;15298,5752;108,90633400000002;24,271975;CF;E4;SC2;ST-HSC;24h
135158;143769,8594;118717,9766;5204,657227000001;4518,098145;-48,966941999999996;11596,157229999999;964,260132;611,5527950000001;24,656332;CF;E5;SC2;HSC;24h
171774;105096,0469;116090,4531;913,240356;8616,869141;-5,098332;3226,716064;4574,209473;-3,5316050000000003;25,024294;CF;E6;SC2;HSC;24h
156876;111818,3516;141355,3438;9479,854492;3589,029053;-5,431911;-933,102966;9445,980469;2164,907227;25,462486;CF;E7;SC3;MPP;24h
127581;70763,35156;96013,96094;1842,050293;2720,956055;6,211976;264,920715;11281,969729999999;2955,807129;25,804626000000003;CF;E8;SC3;MPP;24h
148657;90763,6875;115524,0156;1343,8516849999999;5356,846191;-2,3623279999999998;-275,98877000000005;10283,35938;129,269882;26,067493;CF;E9;SC3;ST-HSC;24h
143118;113128,5469;96266,24219;3104,87085;3048,377686;-14,110213;1176,092041;45901,6875;651,2794190000001;26,500653999999997;CF;E10;SC3;ST-HSC;24h
230077;127103,9063;134460,4844;7179,491211;4682,759765999999;-27,592073;10397,237309999999;838,493286;121,49416399999998;27,060081;CF;E11;SC3;HSC;24h
154684;79872,80469;92304,73438;797,2303469999999;4877,671875;20,33243;3468,218994;38901,01953;561,0;27,353031;CF;E12;SC3;HSC;24h
153545;98208,32813;122242,7578;469,77981600000004;9984,27832;-34,846188;16085,78125;3837,402832;19,795521;27,763596999999997;CF;F12;SC3;HSC;24h
130393;59797,50391;85048,11719;248,827423;4320,359863000001;3,826668;3553,626953;16348,7959;101,740814;28,156992;CF;F11;SC3;HSC;24h
141704;70545,58594;77945,0;4856,028809;4840,243652;-9,681791;-531,308777;1904,899048;148,360641;28,450585999999998;CF;F10;SC3;ST-HSC;24h
122657;65051,35156;81404,33594;2806,875;6446,372559;13,262498999999998;204,727692;3961,227295;578,655884;28,847857;CF;F9;SC3;ST-HSC;24h
157102;98940,17188;126787,3672;3950,6450200000004;5943,882324;-22,630209;770,043152;15233,09961;2220,71875;29,089803999999997;CF;F8;SC3;MPP;24h
191607;124985,7031;146314,0781;7164,327637;5310,124511999999;-40,4482;1050,0842289999998;4942,062988000001;2811,544922;29,433495;CF;F7;SC3;MPP;24h
152125;90301,96094;98430,85156;1280,946655;6739,762695;-39,298817;18555,39648;7895,522948999999;-129,701065;29,677509000000004;CF;F6;SC2;HSC;24h
137416;62513,08203;89285,70313;2615,773193;3554,084229;-57,15295;9701,068359;664,9968259999999;167,24707;30,040434;CF;F5;SC2;HSC;24h
154019;106443,125;110098,8047;1415,75415;4183,848633;-10,422699;-518,494995;13927,85645;190,760025;30,311435999999997;CF;F4;SC2;ST-HSC;24h
144217;77452,34375;113778,2891;5657,555664;2457,112305;-31,743202;217,92395;8580,342773;311,636536;30,598314000000002;CF;F3;SC2;ST-HSC;24h
164380;138007,875;135411,2969;2326,643066;7717,71875;-16,213993;1163,409424;2909,381348;1184,969727;30,882998999999998;CF;F2;SC2;MPP;24h
137546;99430,45313;106907,2266;458,226624;2222,110352;-26,04443;336,018646;39812,75781;2636,310059;31,151806;CF;F1;SC2;MPP;24h
136248;70628,88281;87426,92188;2483,794189;4525,688477000001;3,325126;1058,625;13174,99316;662,444214;31,418284999999997;CF;G1;SC2;MPP;24h
178298;216294,4063;110948,4688;4812,723145;8303,651367;-25,252371;1988,204346;3108,634521;1047,3127439999998;31,735764;CF;G2;SC2;MPP;24h
139475;80370,22656;120944,4688;5064,741211;4570,813965;-0,8130149999999999;983,0652470000001;939,3635859999999;240,31121800000003;32,080101;CF;G3;SC2;ST-HSC;24h
132430;76524,14063;79785,9375;676,916565;3463,9804689999996;-38,793865000000004;659,167114;67657,22656;549,35907;32,338318;CF;G4;SC2;ST-HSC;24h
138620;70766,92188;84619,71094;2469,056885;6223,597656;-23,262667;10996,16602;1173,5740970000002;-13,428023999999999;32,614998;CF;G5;SC2;HSC;24h
143551;98320,1875;70762,16406;1098,734741;3658,6755369999996;-25,402487;14145,80957;567,913574;423,14679;33,032021;CF;G6;SC2;HSC;24h
144243;77407,125;110755,6875;5759,319824;4375,394531;-25,833509;-676,465881;15666,49512;716,448975;33,322514;CF;G7;SC3;MPP;24h
142803;79878,75;91219,45313;2477,5698239999997;2130,955078;-33,031136;514,897156;9357,453125;3696,7304689999996;33,667107;CF;G8;SC3;MPP;24h
138344;73177,86719;96282,90625;2753,357178;7111,623535;-28,852039;-757,154053;2253,587402;42,131638;34,079094;CF;G9;SC3;ST-HSC;24h
134393;84504,28125;102824,3359;2946,282959;4997,66748;-44,357323;1039,286743;8422,959961;505,95953399999996;34,418262;CF;G10;SC3;ST-HSC;24h
170722;92434,44531;114322,1172;6044,901855;4616,388184;-8,44685;9814,020508;4513,375977000001;183,83244299999998;34,717667;CF;G11;SC3;HSC;24h
163665;81346,02344;111195,9844;125,73300900000001;5931,141113000001;-27,080738;7094,640625;28120,43555;-48,713097;35,07349;CF;G12;SC3;HSC;24h
147861;73782,38281;100588,3281;541,68988;4933,307129;-28,408207;3621,5798340000006;1608,639526;-66,004005;35,477604;CF;H12;SC3;HSC;24h
146230;76520,57031;97627,60156;57,93077099999999;3475,820557;-25,107935;6330,072754;19656,4043;178,31771899999998;36,076023;CF;H11;SC3;HSC;24h
152454;92914,01563;105601,7969;5024,050293;6225,29834;49,025940000000006;-61,221004;505,634521;425,201263;36,369358;CF;H10;SC3;ST-HSC;24h
136676;85206,38281;94178,98438;539,361694;4105,363281;-14,131768;520,05304;41182,06641;328,249573;36,686577;CF;H9;SC3;ST-HSC;24h
190161;133207,4219;139570,3438;6047,086914;2849,619141;-23,912943;1075,510864;7001,904785;4600,807617;36,89793;CF;H8;SC3;MPP;24h
161323;75316,29688;122310,5859;3602,118896;6991,244629000001;-33,3237;7059,362305;493,183807;-43,124229;37,19101;CF;H6;SC2;HSC;24h
140852;81055,66406;91104,02344;-4,176425;3224,887695;-52,90864200000001;11127,75586;39246,11328;40,044284999999995;37,697502;CF;H5;SC2;HSC;24h
180357;95000,08594;135612,4063;3846,837158;6357,070313;-28,565928999999997;2035,4901120000002;556,374512;200,375305;37,959076;CF;H4;SC2;ST-HSC;24h
156383;88798,99219;126552,9375;2122,104004;2494,09375;-14,673259;1213,44165;13608,7041;295,26599100000004;38,417931;CF;H3;SC2;ST-HSC;24h
146257;78188,95313;104041,7031;2468,087646;3030,381592;-18,795379999999998;-320,018158;20360,11719;1977,515625;38,681183000000004;CF;H2;SC2;MPP;24h
165191;100451,4766;125016,6484;2510,660889;7467,333008;9834,288086;293,89566;33601,65234;2289,0361329999996;4,2163260000000005;CV;A1;SC2;MPP;24h
160523;106382,4375;111942,1172;4408,208984000001;4259,894531;9977,115234;468,99365199999994;17646,98047;1246,634155;4,519524;CV;A2;SC2;MPP;24h
143671;92720,04688;105060,3438;-281,63174399999997;3477,743408;7666,359863;2451,075684;87199,79688;261,399109;5,4546790000000005;CV;A3;SC2;ST-HSC;24h
138703;75513,83594;94969,14844;6300,196289;5955,009277;7115,924805;-455,104431;1176,746704;620,251892;6,181285;CV;A4;SC2;ST-HSC;24h
149111;71699,88281;104809,2578;320,09448199999997;7792,099120999999;7942,542969;12989,05078;2924,51123;41,615097;7,747006;CV;A5;SC2;HSC;24h
146669;118468,0781;100734,6953;1514,630249;3969,6586909999996;9342,195313;7748,615234000001;17317,08398;320,443787;8,215012;CV;A6;SC2;HSC;24h
176275;138878,9531;139741,7031;4197,013672;4613,435059;10578,3291;55,638676000000004;68484,51563;2266,296875;8,419817;CV;A7;SC3;MPP;24h
151015;119734,2344;162193,4375;6075,163574;8877,65625;13741,3291;996,199158;10457,05176;774,60376;8,700985000000001;CV;A8;SC3;MPP;24h
126580;84116,34375;84525,70313;1253,983765;3628,0974119999996;8285,689453;-386,632141;16381,16699;275,790009;8,916057;CV;A9;SC3;ST-HSC;24h
144063;90869,59375;101357,0625;7018,30127;3869,507813;7802,553223000001;-350,028961;7585,989258;435,83731100000006;9,637636;CV;A10;SC3;ST-HSC;24h
174059;113791,375;159966,9531;4670,393555;6464,255371;14911,45801;12490,53418;452,970917;215,006409;9,825866;CV;A11;SC3;HSC;24h
158597;127501,3672;161072,4531;4154,894531;9914,716797;15101,082030000001;5048,176758;22101,12891;616,1211549999999;10,066499;CV;A12;SC3;HSC;24h
143213;87948,14063;77424,97656;-150,090195;4349,739746;9965,914063;24900,4082;29198,773439999997;312,173248;10,327558999999999;CV;B12;SC3;HSC;24h
139277;102163,8828;105860,0234;6111,585449;8122,285645;11979,10645;11290,1416;4359,339355;352,649231;10,592363;CV;B11;SC3;HSC;24h
162145;89773,60156;129973,0;4344,378906;7007,133301000001;7893,615234000001;1113,7734380000002;5273,050293;295,88739;10,832355;CV;B10;SC3;ST-HSC;24h
142308;83710,55469;91753,76563;1393,8320310000001;5055,708496;8815,689453;2264,891602;17217,00781;602,00354;11,120152000000001;CV;B9;SC3;ST-HSC;24h
164462;84425,74219;92674,82813;3803,5585939999996;2558,157715;8344,742188;-123,75692;5715,354004;3691,109131;11,323033;CV;B8;SC3;MPP;24h
145073;67423,02344;94355,10156;4057,198486;4200,122559;8284,841797;7,527719;1438,97522;1271,791382;11,525592999999999;CV;B7;SC3;MPP;24h
142283;88169,48438;91344,40625;21,756964;4316,814453;9770,275391;12429,63086;70358,46875;434,44586200000003;11,785584;CV;B6;SC2;HSC;24h
138605;74774,84375;84431,69531;1544,105591;7651,76123;7994,964355;3775,171875;18075,78711;223,260468;12,166213;CV;B5;SC2;HSC;24h
181118;104347,5313;95804,52344;7057,257323999999;7911,805176000001;9810,719727;1454,904175;695,322571;333,686218;12,365885;CV;B4;SC2;ST-HSC;24h
180596;159489,75;178610,6719;4199,929199;7261,270508;13932,14844;-363,082489;5301,663086;211,88913;12,62192;CV;B3;SC2;ST-HSC;24h
144589;100095,6641;157947,5156;6473,021973;3637,962402;10343,22266;2927,895264;34088,80859;2220,3979489999997;12,894316;CV;B2;SC2;MPP;24h
153616;96711,30469;94956,05469;5619,104004;7173,987305;8876,12793;2490,3354489999997;4533,561035;728,551819;13,168425;CV;B1;SC2;MPP;24h
152471;102375,7031;138868,25;5140,645996;6737,005859000001;12249,80957;296,815155;1072,258057;672,0948490000001;13,389165;CV;C1;SC2;MPP;24h
156968;100471,7031;136158,6094;6443,557617;3726,868896;9950,047852;1983,434937;9914,603516;1401,50061;13,647445000000001;CV;C2;SC2;MPP;24h
153076;85976,3125;101471,3047;5787,359863000001;3789,609863;8689,817383;12,875653999999999;2167,645752;108,393318;13,876957;CV;C3;SC2;ST-HSC;24h
160203;101821,1641;107292,7891;6469,463867;5315,939941;8148,239745999999;868,962585;3195,234375;527,946106;14,177267;CV;C4;SC2;ST-HSC;24h
142035;84253,19531;102395,9375;1434,599487;5212,738281;9587,486328;3466,6210939999996;17585,87305;575,707825;14,430627;CV;C5;SC2;HSC;24h
149715;82290,88281;136664,3594;1727,475586;6444,301758;7288,030762;3552,495361;8565,077148;157,781982;14,775963;CV;C6;SC2;HSC;24h
163311;139562,0156;175648,7656;8900,889648;4835,835449;11677,42969;-78,315308;48477,54297;5292,940918;15,026648999999999;CV;C7;SC3;MPP;24h
170211;99589,91406;129218,5391;8442,551758;5463,576172;10247,530270000001;1005,7276;25354,74609;901,5927730000001;15,326746;CV;C8;SC3;MPP;24h
137376;76651,47656;91858,48438;1057,339233;3182,114502;8249,398438;2440,111328;35393,48438;397,732635;15,617859;CV;C9;SC3;ST-HSC;24h
137332;101407,0469;108544,6641;5573,165039;5371,781738000001;7963,228515999999;545,099548;5044,167969;151,07273899999998;15,859776;CV;C10;SC3;ST-HSC;24h
147174;75196,10156;138794,4688;-108,337296;3900,25;7234,353026999999;3583,586182;13795,2832;24,361738;16,195272;CV;C11;SC3;HSC;24h
142360;72249,66406;105744,5938;748,44043;5068,981934;7014,373535;7165,225098000001;464,481812;7,038175;16,427457999999998;CV;C12;SC3;HSC;24h
182736;101448,6953;126201,8828;7399,812988;4903,425293;12098,85352;12637,89746;2228,528809;37,451611;16,696323;CV;D12;SC3;HSC;24h
133428;65885,54688;113203,5156;-169,29251100000002;7077,310547;8028,126465;14093,02246;3828,437256;2,660238;16,971823;CV;D11;SC3;HSC;24h
169648;117755,2656;116189,2266;7074,227539;5212,291015999999;11992,73926;2040,30835;3824,9277340000003;134,911667;17,18572;CV;D10;SC3;ST-HSC;24h
157535;84616,14063;92452,29688;1670,5998539999998;6164,795897999999;7889,894531;2946,6484379999997;10037,92578;63,779152;17,439613;CV;D9;SC3;ST-HSC;24h
140413;70186,20313;96599,44531;1757,90271;2393,123779;6864,296875;392,831848;22264,04297;1130,696045;17,67597;CV;D8;SC3;MPP;24h
215149;145577,4688;138488,6406;1631,4021;7442,605469;12021,032229999999;1222,076782;52495,77734;1753,8840329999998;17,914679;CV;D7;SC3;MPP;24h
168797;107848,5156;121359,7734;5262,177734000001;8274,980469;11649,643559999999;26399,20117;1136,337158;22,538038;18,216059;CV;D6;SC2;HSC;24h
171972;95864,02344;125473,6094;537,6407469999999;8750,112305;13028,01465;13116,831059999999;1527,602661;157,19125400000001;18,464712;CV;D5;SC2;HSC;24h
143742;105125,7969;124653,6953;2457,036865;7198,07959;11962,71582;27,052376000000002;7449,117676000001;640,2507320000001;18,719357000000002;CV;D4;SC2;ST-HSC;24h
144884;69137,8125;107100,0078;1750,7562260000002;4774,12207;7339,219727;658,503967;7655,260742;6,217715;18,964160999999997;CV;D3;SC2;ST-HSC;24h
159983;88783,52344;94688,30469;5176,464844;3550,751465;8590,65918;-242,28230299999998;5233,167969;2543,892822;19,195169;CV;D2;SC2;MPP;24h
138228;89745,04688;108536,3359;809,599243;3593,093018;8287,729492;-63,53562900000001;19937,95313;1143,994385;19,459545000000002;CV;D1;SC2;MPP;24h
157656;99954,05469;106090,8828;6600,407227000001;4457,747559;9329,426758;-458,571075;12480,05371;2889,978271;19,708626000000002;CV;E1;SC2;MPP;24h
146272;79264,71094;91200,41406;2178,732422;3119,309814;7049,630859000001;1405,0275880000002;31500,75195;2713,230713;19,991932000000002;CV;E2;SC2;MPP;24h
176386;100165,875;117914,7266;1723,75769;8746,991211;9663,768555;2233,424805;1607,873901;107,52164499999999;20,203262;CV;E3;SC2;ST-HSC;24h
148166;82252,80469;129556,5;5973,54248;5091,192871;9415,46875;2550,063477;2658,784424;324,70376600000003;20,550307999999998;CV;E4;SC2;ST-HSC;24h
159280;78309,14063;90632,78125;5597,086914;5296,109863000001;8713,389648;4940,199707;842,024658;106,14930700000001;20,772226;CV;E5;SC2;HSC;24h
174382;80881,92188;82298,02344;4228,467285;3999,067139;14743,52734;5827,234375;1010,088196;504,10122699999994;21,116709;CV;E6;SC2;HSC;24h
133585;78948,17188;103911,9922;4968,813477000001;3812,869629;7758,522461;104,257149;4063,1281740000004;2238,544434;21,374879999999997;CV;E7;SC3;MPP;24h
146492;122579,5234;133936,8906;4397,807129;8281,97168;12643,48926;1110,555664;34403,92969;886,988403;21,637224;CV;E8;SC3;MPP;24h
147468;85625,26563;99697,01563;1833,7480469999998;3966,773193;8832,320313;1530,323364;51668,99609;361,252197;21,829838;CV;E9;SC3;ST-HSC;24h
174665;92653,40625;125083,2891;6297,448242;7568,204102;9246,691406;599,2664179999999;911,613403;244,011414;22,065873999999997;CV;E10;SC3;ST-HSC;24h
199526;138180,4219;111431,6016;4742,166992;6319,089844;15802,355469999999;18960,23438;53860,921879999994;183,534729;22,278591;CV;E11;SC3;HSC;24h
198997;130566,8047;93517,34375;5172,597168;5156,620117;12577,06055;10471,49023;533,003357;342,095215;22,698151;CV;E12;SC3;HSC;24h
223701;165822,9375;163009,7813;979,0148929999999;3758,296875;15353,88184;6302,625;957,4731449999999;63,262192000000006;22,942632999999997;CV;F12;SC3;HSC;24h
141322;90935,04688;91352,73438;933,8486330000001;3472,919922;8749,091797;3975,9807130000004;12920,88965;191,2854;23,209684;CV;F11;SC3;HSC;24h
147816;63549,57422;105923,0938;2064,225098;2167,653809;7837,701172;-289,79534900000004;23136,22461;507,012512;23,430317000000002;CV;F10;SC3;ST-HSC;24h
168617;89837,86719;138059,0469;9032,056641;5048,919922;11761,91895;1845,727539;510,007141;240,515533;23,812122;CV;F9;SC3;ST-HSC;24h
138851;104700,9688;119472,4375;6054,771484000001;1974,4904789999998;8606,884766;-384,596924;56950,25;3885,819092;24,053504999999998;CV;F8;SC3;MPP;24h
161136;91007,63281;106146,8125;3183,234375;5273,419434;7545,133789;382,468842;2412,331543;1329,911743;24,331782999999998;CV;F7;SC3;MPP;24h
140958;76180,23438;93921,94531;1878,94458;10407,80469;8023,762695;5861,756836;1185,629883;-22,298227;24,688456;CV;F6;SC2;HSC;24h
145855;68824,84375;88587,17188;3595,630371;6791,992187999999;8320,451172;3778,40625;2352,7963870000003;332,071838;25,088655;CV;F5;SC2;HSC;24h
144746;87115,14063;91920,36719;2483,030273;2988,386719;9107,094727;-227,95626800000002;11717,21289;648,291321;25,352176999999998;CV;F4;SC2;ST-HSC;24h
150251;109787,0234;138524,3438;7799,577637;4356,839844;11158,78516;241,927704;6140,44873;471,43820199999993;25,652916;CV;F3;SC2;ST-HSC;24h
168130;103443,1328;122717,5625;7268,533691;2836,650391;9544,351563;-433,267303;1630,586548;1719,3343510000002;25,874405;CV;F2;SC2;MPP;24h
174088;108370,9219;117025,7969;4259,490723;2364,153564;11947,09961;609,34021;16143,81543;3293,611328;26,113863000000002;CV;F1;SC2;MPP;24h
136423;85753,78125;94069,50781;5448,150390999999;3517,024658;8948,645508;49,63232;5572,483397999999;3209,336182;26,345190000000002;CV;G1;SC2;MPP;24h
111359;124245,5234;86620,10156;2463,286377;4360,916015999999;16147,87793;1864,819702;47536,23438;1228,170166;26,559301;CV;G2;SC2;MPP;24h
150917;83504,6875;97038,55469;3744,648926;8369,669922;7947,125488;1284,202393;1923,64856;283,662598;26,95672;CV;G3;SC2;ST-HSC;24h
125811;77266,70313;78305,57031;289,8172;6888,53418;7224,118164;390,105499;34442,76953;641,74469;27,293391999999997;CV;G4;SC2;ST-HSC;24h
155026;100900,1016;119421,2656;1999,878906;4553,352539;8811,310547;3942,200439;9551,404297;41,979069;27,883746999999996;CV;G5;SC2;HSC;24h
152465;100008,7969;128448,6094;4016,938232;4519,175293;10205,41309;4173,397461;6348,589355;-69,92556;28,111227000000003;CV;G6;SC2;HSC;24h
134194;76913,27344;99652,98438;4899,052246;4113,296386999999;7941,671387;-26,883734000000004;16196,73926;906,7919310000001;28,310257;CV;G7;SC3;MPP;24h
170588;102826,7188;122340,3359;7945,751953;4476,172852000001;10304,59668;83,40772199999999;2648,290283;1977,6784670000002;28,576985999999998;CV;G8;SC3;MPP;24h
166940;82443,20313;124139,6172;2399,688232;5036,397949;8602,816406;1374,683716;7373,02002;131,793747;28,774946000000003;CV;G9;SC3;ST-HSC;24h
154990;97342,00781;121772,7031;7481,617676000001;3426,627197;8976,086914;206,824112;602,024536;333,340881;29,045204;CV;G10;SC3;ST-HSC;24h
182446;123282,8125;149359,2813;2887,9060059999997;6164,550781;14206,6377;15750,5957;729,127747;-30,519823;29,325729;CV;G11;SC3;HSC;24h
176096;115224,1328;171841,9531;1831,2371829999997;6568,339355;13831,13965;60419,86328;59444,6875;59,193089;29,562298;CV;G12;SC3;HSC;24h
175450;100407,4453;131806,7813;1022,1937869999999;10299,49316;11167,061520000001;19932,0;710,756531;-97,45326999999999;29,859935999999998;CV;H12;SC3;HSC;24h
151834;85779,96094;115589,4688;-383,722809;7360,408203;8667,835938;6950,089844;22760,99023;273,771027;30,143990000000002;CV;H11;SC3;HSC;24h
